,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MONEY
109,-0.9942157952781323,-1.0,-0.40615835777126097,-1.0,-0.4444444444444444,0.022418087756275185,0.8187435633367663,-0.7425638134383326,-0.6521739130434783,-0.24809160305343514,0.7659574468085104,0.9714055171718192,-0.23730684326710816,-0.3600000000000001
110,-0.9977158561976255,-1.0,-0.40615835777126097,-1.0,-0.4444444444444444,0.009388771795363127,0.0607621009268795,-0.7002427956969691,-0.6521739130434783,-0.24809160305343514,0.7659574468085104,0.9828029653537749,-0.3780353200883003,-0.2577777777777778
111,-0.997875235978738,-1.0,-0.29985337243401766,-1.0,-0.33333333333333315,0.20866066296225316,0.6210092687950566,-0.7184843001209431,-0.5652173913043479,-0.06488549618320616,0.10638297872340452,0.9933935145493973,-0.5347682119205299,-0.2088888888888889
112,-0.9973705708044116,-1.0,-0.29985337243401766,-1.0,-0.33333333333333315,-0.09867790764514306,0.8537590113285274,-0.7774281843064863,-0.5652173913043479,-0.06488549618320616,0.10638297872340452,0.9901659186040648,-0.20088300220750555,-0.3866666666666666
113,-0.995148920061486,-1.0,-0.29985337243401766,-1.0,-0.33333333333333315,-0.030082391262693853,0.9052523171987643,-0.74203639207413,-0.5652173913043479,-0.06488549618320616,0.10638297872340452,1.0,-0.1523178807947021,-0.3911111111111112
114,-0.9969430103760958,-1.0,-0.29985337243401766,-1.0,-0.33333333333333315,0.03199846713929855,0.674562306900103,-0.7950513326482918,-0.5652173913043479,-0.06488549618320616,0.10638297872340452,0.9588481516970095,-0.5187637969094924,-0.4
115,-0.9962904299747285,-1.0,-0.29985337243401766,-1.0,-0.33333333333333315,-0.09292968001532864,0.756951596292482,-0.7574771071847521,-0.5652173913043479,-0.06488549618320616,0.10638297872340452,0.7378082606283729,-0.22571743929359833,-0.40888888888888886
116,-0.9971842156019542,-1.0,-0.29985337243401766,-1.0,-0.33333333333333315,0.002107683464265264,0.43357363542739447,-0.7089179677909229,-0.5652173913043479,-0.06488549618320616,0.10638297872340452,0.9818447728075044,-0.4310154525386315,-0.28
117,-0.9967481129568794,-1.0,-0.29985337243401766,-1.0,-0.33333333333333315,-0.05729066871048105,0.6416065911431512,-0.7057716265493003,-0.5652173913043479,-0.06488549618320616,0.10638297872340452,0.9879469463916486,-0.5270419426048565,-0.36888888888888893
118,-0.9972066951197417,-1.0,-0.29985337243401766,-1.0,-0.33333333333333315,-0.1143897298333012,0.44593202883625116,-0.7548581873073321,-0.5652173913043479,-0.06488549618320616,0.10638297872340452,0.7061374754147967,-0.2472406181015454,-0.3155555555555556
119,-0.9968879355575168,-1.0,-0.29985337243401766,-1.0,-0.33333333333333315,-0.16842306955355446,0.2832131822863029,-0.7036255672053033,-0.5652173913043479,-0.06488549618320616,0.10638297872340452,0.9727671592112563,-0.3443708609271524,-0.36444444444444446
120,-0.9985912086202656,-1.0,0.846774193548387,-1.0,-0.19341563786008253,-0.11515616018394326,0.3759011328527291,-0.7948330893251735,-0.9130434782608696,-0.9961832061068703,0.38297872340425565,0.960915830349488,-0.3024282560706403,-0.24444444444444446
121,-0.9985314131029512,-1.0,0.846774193548387,-1.0,-0.19341563786008253,-0.06380532669093719,0.6725025746652933,-0.8057998163118697,-0.9130434782608696,-0.9961832061068703,0.38297872340425565,0.9030208280800849,-0.3079470198675498,-0.31999999999999995
122,-0.9980517001933689,-1.0,0.846774193548387,-1.0,-0.19341563786008253,-0.08028357922973739,0.8537590113285274,-0.8258963889823496,-0.9130434782608696,-0.9961832061068703,0.38297872340425565,0.9051389379192092,-0.10596026490066235,-0.3111111111111111
123,-0.9967616006675517,-1.0,0.846774193548387,-1.0,-0.19341563786008253,-0.12052117263843654,0.9382080329557156,-0.8518127836026517,-0.9130434782608696,-0.9961832061068703,0.38297872340425565,0.86590347470876,0.3068432671081678,-0.45333333333333325
124,-0.9979280628455383,-1.0,0.846774193548387,-1.0,-0.19341563786008253,-0.111707223606055,0.913491246138002,-0.8405550655184643,-0.9130434782608696,-0.9961832061068703,0.38297872340425565,0.9116445609965202,-0.12527593818984561,-0.3866666666666666
125,-0.9963425824559953,-1.0,0.846774193548387,-1.0,-0.19341563786008253,-0.0707031998467137,0.761071060762101,-0.8429921159599524,-0.9130434782608696,-0.9961832061068703,0.38297872340425565,0.9400877502647638,-0.2781456953642385,-0.2711111111111112
126,-0.9914346293374792,-1.0,0.846774193548387,-1.0,-0.19341563786008253,-0.21364246024142575,0.9093717816683831,-0.8858587420091116,-0.9130434782608696,-0.9961832061068703,0.38297872340425565,0.8103283070250644,0.4089403973509933,-0.5244444444444445
127,-0.9943165035178197,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,-0.1829852462157503,0.917610710607621,-0.8802026025516282,-0.7391304347826086,-0.04580152671755722,0.829787234042553,0.9758434615966516,-0.14679911699779247,-0.5022222222222222
128,-0.992826561078873,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,0.09982755317110548,0.9752832131822862,-0.8758013622020752,-0.7391304347826086,-0.04580152671755722,0.829787234042553,1.0,-0.2461368653421634,-0.4222222222222223
129,-0.9803319955022981,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,-0.20444529603372286,0.8908341915550979,-0.8453564186270677,-0.7391304347826086,-0.04580152671755722,0.829787234042553,1.0,-0.08333333333333337,-0.5866666666666667
130,-0.9924976857336438,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,0.11017436290477067,0.9773429454170959,-0.8201493148069001,-0.7391304347826086,-0.04580152671755722,0.829787234042553,0.9906197992838774,-0.4001103752759383,-0.36888888888888893
131,-0.9733253546031534,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,0.059589959762406775,0.952626158599382,-0.7924142258272786,-0.7391304347826086,-0.04580152671755722,0.829787234042553,1.0,-0.41887417218543055,-0.35111111111111104
132,-0.9868780310819797,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,0.07721785782717028,0.9567456230690012,-0.7821567896407169,-0.7391304347826086,-0.04580152671755722,0.829787234042553,0.9438196580765545,-0.48178807947019875,-0.19999999999999996
133,-0.9927278759957865,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,-0.1335504885993486,0.9052523171987643,-0.7562403950204148,-0.7391304347826086,-0.04580152671755722,0.829787234042553,0.9585959957637804,-0.26600441501103766,-0.4044444444444445
134,-0.978198239673921,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,-0.15845947499520963,0.9670442842430484,-0.7787740181323828,-0.7391304347826086,-0.04580152671755722,0.829787234042553,0.3235160623329467,-0.14017660044150126,-0.528888888888889
135,-0.987603445120978,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,0.06303889634029503,0.9629248197734295,-0.8215678964071693,-0.7391304347826086,-0.04580152671755722,0.829787234042553,0.9887538453779818,-0.1594922737306843,-0.4177777777777777
136,-0.9928892789334998,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,-0.08756466756083536,0.8661174047373841,-0.8477207212941829,-0.7391304347826086,-0.04580152671755722,0.829787234042553,0.9059458369055424,-0.16280353200883013,-0.448888888888889
137,-0.9922218620503928,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,0.10864150220348723,0.9670442842430484,-0.8690176322418136,-0.7391304347826086,-0.04580152671755722,0.829787234042553,0.9857784053658782,-0.29028697571743933,-0.4622222222222222
138,-0.9945266870091316,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,-0.12013795746311551,0.9629248197734295,-0.9019723740326819,-0.7391304347826086,-0.04580152671755722,0.829787234042553,0.9754904432901308,0.08112582781456945,-0.6311111111111111
139,-0.9879015235268385,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,-0.007472695918758543,0.9567456230690012,-0.9019541870890887,-0.7391304347826086,-0.04580152671755722,0.829787234042553,1.0,-0.07671081677704195,-0.4311111111111111
140,-0.9936027788280708,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,0.0013412531136229866,0.8681771369721936,-0.9122843710500231,-0.7391304347826086,-0.04580152671755722,0.829787234042553,0.9555196933783852,0.23785871964679894,-0.6
141,-0.9635310287031971,-1.0,0.5711143695014664,-1.0,-0.016460905349794275,-0.4412722743820656,1.0,-0.9436568487482836,-0.7391304347826086,-0.04580152671755722,0.829787234042553,1.0,0.803532008830022,-0.5822222222222222
142,-0.9254864680046775,-1.0,0.4017595307917887,1.0,1.0,-0.2941176470588237,1.0,-0.9650810683010667,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,1.0,0.38465783664459163,-0.6266666666666667
143,-0.9080344943704544,-1.0,0.4017595307917887,-1.0,1.0,-0.26920866066296234,1.0,-0.9486764451800053,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,1.0,0.36258278145695355,-0.528888888888889
144,-0.9376548557781578,-1.0,0.4017595307917887,-1.0,1.0,-0.48572523471929474,0.9546858908341915,-0.9606616410079204,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,1.0,0.5209713024282558,-0.6977777777777777
145,-0.94665565470022,-1.0,0.4017595307917887,-1.0,1.0,-0.015520214600498239,1.0,-0.947348798297702,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,-0.12960814967976186,0.4387417218543046,-0.6088888888888888
146,-0.9516975857447487,-1.0,0.4017595307917887,-1.0,1.0,-0.20789423261161177,1.0,-0.9296165282943375,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,-0.14796510161884102,-0.17660044150110388,-0.528888888888889
147,-0.9468966351309005,-1.0,0.4017595307917887,-1.0,1.0,-0.4769112856869132,0.9114315139031925,-0.9397648428193399,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.9738262141308185,0.5342163355408389,-0.5733333333333334
148,-0.9477425393852391,-1.0,0.4017595307917887,-1.0,1.0,-0.3772753401034682,0.8722966014418125,-0.9272522256272222,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.7987291340965255,0.4674392935982339,-0.4311111111111111
149,-0.9386837433072855,-1.0,0.4017595307917887,-1.0,1.0,-0.21977390304656053,0.8949536560247169,-0.9279615164273568,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.7728075041605731,0.08830022075055166,-0.5377777777777777
150,-0.9629025013858623,-1.0,0.4017595307917887,-1.0,1.0,-0.018585936003065462,0.9443872296601441,-0.9111749674908383,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.8784608401835696,-0.3173289183222959,-0.2666666666666667
151,-0.9665055184968216,-1.0,0.4017595307917887,-1.0,1.0,-0.2937344318835027,1.0,-0.9159763205994417,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.7211155378486058,-0.3625827814569538,-0.35111111111111104
152,-0.9748170954035231,-1.0,0.4017595307917887,1.0,1.0,-0.44395478060931237,0.752832131822863,-0.9125935490911075,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.7295879772051037,-0.4266004415011039,-0.5422222222222222
153,-0.9518295405141606,-1.0,0.4017595307917887,-1.0,1.0,-0.1768538034106153,0.9691040164778579,-0.9102292464239922,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.31943113621463515,-0.22406181015452553,-0.3600000000000001
154,-0.9683594043287459,-1.0,0.4017595307917887,1.0,1.0,-0.015903429775819378,0.917610710607621,-0.8872773236093808,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.6173281557315045,-0.26103752759381904,-0.4666666666666667
155,-0.9206767503788923,-1.0,0.4017595307917887,1.0,1.0,-0.007089480743437404,0.6416065911431512,-0.8879866144095154,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,-0.5577689243027888,-0.26655629139072856,-0.528888888888889
156,-0.9451418839724185,-1.0,0.4017595307917887,-1.0,1.0,-0.344318835025867,0.8764160659114315,-0.8896416262764961,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,-0.5546421907307479,-0.20474613686534215,-0.64
157,-0.9726365821781484,-1.0,0.4017595307917887,-1.0,-0.094650205761317,0.2960337229354282,0.9464469618949538,-0.8640162227536852,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.8312068182964347,-0.8421633554083885,0.6133333333333333
158,-0.9699556748868269,-1.0,0.4017595307917887,-1.0,-0.094650205761317,-0.04004598582103858,1.0,-0.8858405550655184,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.7830954662363205,-0.740618101545254,-0.14222222222222214
159,-0.968108308115061,-1.0,0.4017595307917887,-1.0,1.0,0.1301015520214599,1.0,-0.8842764779165038,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.8356447627212669,-0.6876379690949228,-0.18666666666666665
160,-0.9715153038309144,-1.0,0.4017595307917887,1.0,-0.094650205761317,0.03046560643801488,0.8475798146240987,-0.8783657212487155,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.7075999798275254,-0.7919426048565121,-0.022222222222222254
161,-0.9672464434030933,-1.0,0.4017595307917887,-1.0,-0.094650205761317,0.5052692086606629,0.8105046343975282,-0.8469932435504551,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.8866811236068386,-1.0,1.0
162,-0.9589198052194743,-1.0,0.4017595307917887,1.0,-0.094650205761317,0.6252155585361181,0.9629248197734295,-0.8342987569224054,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.9632356649351961,-0.989514348785872,1.0
163,-0.9659952334430484,-1.0,0.4017595307917887,1.0,-0.094650205761317,0.8447978539950185,0.8743563336766222,-0.8122379943438606,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.9573856472842805,-0.9122516556291391,1.0
164,-0.9497348990467336,-1.0,0.4017595307917887,-1.0,-0.094650205761317,-0.12128760298907837,0.831101956745623,-0.7649519410015551,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.990972817590398,-0.45309050772626935,-0.21333333333333337
165,-0.934411960542152,-1.0,0.4017595307917887,-1.0,-0.094650205761317,-0.026633454684805602,0.8558187435633366,-0.7901590448217225,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.20954158051338956,-0.554083885209713,-0.11111111111111116
166,-0.9549539686914268,-1.0,0.4017595307917887,-1.0,-0.094650205761317,0.6738838858018774,0.92173017507724,-0.8333530358555593,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.860809924857532,-0.8912803532008831,1.0
167,-0.9596726442701733,-1.0,0.4017595307917887,-1.0,-0.094650205761317,-0.1124736539566965,0.5715756951596294,-0.7642426502014203,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.14625044127288334,-0.42549668874172186,-0.1644444444444444
168,-0.9484301878343547,-1.0,0.4017595307917887,-1.0,-0.094650205761317,0.05690745353515991,0.9196704428424303,-0.8235138993716411,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.4966463260880529,-0.48289183222958065,-0.1644444444444444
169,-0.9450778173467246,-1.0,0.4017595307917887,-1.0,-0.094650205761317,0.08871431308679822,0.9011328527291453,-0.7939601160327001,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.6628170860860358,-0.4707505518763797,-0.23111111111111104
170,-0.9729998511855923,-1.0,0.4017595307917887,-1.0,-0.094650205761317,-0.11324008430733867,0.8887744593202882,-0.7642426502014203,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.4724393564980587,-0.29911699779249457,-0.448888888888889
171,-0.9481267143442252,-1.0,0.4017595307917887,-1.0,-0.094650205761317,-0.11132400843073398,0.9443872296601441,-0.7710081932180888,-0.6521739130434783,-0.17557251908396942,-0.5531914893617023,0.7540471027283273,-0.4315673289183224,-0.3733333333333333
172,-0.9970142704474818,-1.0,-0.7368035190615836,-1.0,-0.48559670781893005,-0.22935428242958422,0.7631307929969104,-0.7332884722058035,-0.6521739130434783,-0.583969465648855,-0.14893617021276562,1.0,-0.2847682119205299,-0.19555555555555548
173,-0.9980789004098916,-1.0,-0.7368035190615836,-1.0,-0.48559670781893005,0.0940793255412915,0.6725025746652933,-0.7241586265220199,-0.6521739130434783,-0.583969465648855,-0.14893617021276562,0.9929396338695851,-0.5965783664459162,-0.17333333333333323
174,-0.9982432256849172,-1.0,-0.7368035190615836,-1.0,-0.48559670781893005,-0.11937152711247367,0.35530381050463444,-0.7140466858842036,-0.6521739130434783,-0.583969465648855,-0.14893617021276562,0.9814917545009836,-0.5634657836644592,-0.21777777777777774
175,-0.9986440354870659,-1.0,-0.7368035190615836,-1.0,-0.48559670781893005,0.143897298333014,-0.37796086508753857,-0.6357700806590949,-0.6521739130434783,-0.583969465648855,-0.14893617021276562,0.9700438751323819,-0.8013245033112583,0.08444444444444432
176,-0.9985635588133872,-1.0,-0.7368035190615836,-1.0,-0.48559670781893005,-0.05767388388580208,-0.08753861997940249,-0.5589120570342552,-0.6521739130434783,-0.583969465648855,-0.14893617021276562,0.9814917545009836,-0.5375275938189846,-0.19111111111111112
177,-0.9989225567124514,-1.0,-0.7368035190615836,-1.0,-0.48559670781893005,0.055374592833876246,0.45211122554067984,-0.6020878611244987,-0.6521739130434783,-0.583969465648855,-0.14893617021276562,0.9934439457360433,-0.7483443708609272,-0.12888888888888883
178,-0.9986489809809792,-1.0,-0.7368035190615836,-1.0,-0.48559670781893005,0.2642268633837901,0.4727085478887745,-0.6752357482563268,-0.6521739130434783,-0.583969465648855,-0.14893617021276562,0.9716072419184023,-0.7135761589403974,0.10666666666666669
179,-0.9988427544243063,-1.0,-0.8533724340175953,-1.0,-0.5761316872427984,0.3102126844223032,0.1431513903192585,-0.6909310805772536,-0.8260869565217391,-0.9770992366412213,0.10638297872340452,1.0,-0.8173289183222958,0.4311111111111112
180,-0.9986611199205844,-1.0,-0.8533724340175953,-1.0,-0.5761316872427984,0.6110365970492428,0.6560247167868176,-0.7069355909392647,-0.8260869565217391,-0.9770992366412213,0.10638297872340452,0.99324222098946,-0.6782560706401766,0.5466666666666666
181,-0.9985936813672223,-1.0,-0.8533724340175953,-1.0,-0.5761316872427984,-0.01015520214600496,0.22142121524201874,-0.732961107221126,-0.8260869565217391,-0.9770992366412213,0.10638297872340452,1.0,-0.5739514348785872,0.3866666666666667
182,-0.9980957600482321,-1.0,-0.8533724340175953,-1.0,-0.5761316872427984,0.3772753401034683,0.839340885684861,-0.7142831161509152,-0.8260869565217391,-0.9770992366412213,0.10638297872340452,0.9859801301124618,-0.8294701986754967,0.4622222222222221
183,-0.9978923204122564,-1.0,-0.8533724340175953,-1.0,-0.5761316872427984,0.15041195631346982,0.9093717816683831,-0.6876574307304786,-0.8260869565217391,-0.9770992366412213,0.10638297872340452,1.0,-0.7820088300220751,0.22222222222222232
184,-0.9982744722146416,-1.0,-0.8533724340175953,-1.0,-0.5761316872427984,-0.2170913968193141,0.7899073120494335,-0.6620320272076676,-0.8260869565217391,-0.9770992366412213,0.10638297872340452,0.9702455998789652,-0.32395143487858724,-0.04888888888888898
185,-0.9987827341118141,-1.0,-0.8533724340175953,-1.0,-0.5761316872427984,-0.006706265568116709,0.3573635427394437,-0.6089625258027263,-0.8260869565217391,-0.9770992366412213,0.10638297872340452,0.9506278682737406,-0.369757174392936,0.09333333333333349
186,-0.9988827679659678,-1.0,-0.8533724340175953,-1.0,-0.5761316872427984,0.6363287986204254,0.04428424304840384,-0.6236030153952478,-0.8260869565217391,-0.9770992366412213,0.10638297872340452,0.9784658833022342,-0.8498896247240618,1.0
187,-0.998371808526661,-0.09999999999999998,-0.781524926686217,-1.0,-0.7860082304526748,0.23433607970875636,-0.21318228630278058,-0.5164091698569597,-0.6521739130434783,-0.19465648854961837,-0.44680851063829796,0.9847193504463161,-0.7268211920529801,0.19999999999999996
188,-0.9973143720099431,-0.09999999999999998,-0.781524926686217,-1.0,-0.7860082304526748,0.1477294500862234,-0.46035015447991756,-0.37489656175831365,-0.6521739130434783,-0.19465648854961837,-0.44680851063829796,0.9290937515759745,-0.8438189845474614,0.10222222222222221
189,-0.9982605349136134,-0.09999999999999998,-0.781524926686217,-1.0,-0.7860082304526748,0.38877179536309625,-0.25849639546858905,-0.37489656175831365,-0.6521739130434783,-0.19465648854961837,-0.44680851063829796,1.0,-0.7980132450331126,0.3288888888888888
190,-0.9981036278794576,-0.09999999999999998,-0.781524926686217,-1.0,-0.7860082304526748,0.29909944433799596,-0.6168898043254376,-0.02696214387691076,-0.6521739130434783,-0.19465648854961837,-0.44680851063829796,0.9030712592667307,-0.8140176600441501,0.4222222222222223
191,-0.9985885110781312,-0.09999999999999998,-0.781524926686217,-1.0,-0.7860082304526748,0.21785782716995583,-0.4253347064881564,-0.02696214387691076,-0.6521739130434783,-0.19465648854961837,-0.44680851063829796,0.9637399768016541,-0.8366445916114791,0.1333333333333333
192,-0.9981944451313186,-0.09999999999999998,-0.781524926686217,-1.0,-0.7860082304526748,0.38608928913584983,-0.5180226570545828,-0.02696214387691076,-0.6521739130434783,-0.19465648854961837,-0.44680851063829796,0.9676736093600284,-0.9370860927152318,0.39555555555555544
193,-0.9996504434984065,0.19999999999999996,-0.8189149560117301,-1.0,-0.934156378600823,0.2412339528645333,-0.8558187435633368,-0.07428457110640274,-1.0,-0.7022900763358779,-0.36170212765957455,0.9821977911140249,-0.8178807947019867,0.16000000000000014
194,-0.9998185902914559,0.19999999999999996,-0.8189149560117301,-1.0,-0.934156378600823,0.16612377850162874,-0.6725025746652935,-0.07428457110640274,-1.0,-0.7022900763358779,-0.36170212765957455,0.8981290029754401,-0.8537527593818984,0.07111111111111112
195,-0.9998316284117726,0.6000000000000001,-1.0,-1.0,-0.8477366255144032,0.653190266334547,-0.4006179196704428,-0.1781683929107295,-0.7391304347826086,-0.7404580152671756,-0.6170212765957446,0.9865348731655659,-0.9315673289183223,1.0
196,-0.9992404170939648,0.6000000000000001,-0.9222873900293255,-1.0,-0.9218106995884775,0.42785974324583287,-0.3573635427394438,0.1238439923978576,-0.9130434782608696,-0.4580152671755725,-1.0,1.0,-0.870309050772627,0.25777777777777766
197,-0.9990931762524575,0.6000000000000001,-0.9222873900293255,-1.0,-0.9218106995884775,0.35888101168806297,-0.3058702368692069,0.1238439923978576,-0.9130434782608696,-0.4580152671755725,-1.0,0.7852135760754451,-0.620309050772627,0.12444444444444458
198,-0.9992950423221881,0.6000000000000001,-0.9222873900293255,-1.0,-0.9218106995884775,0.4228779459666603,-0.27085478887744596,0.1238439923978576,-0.9130434782608696,-0.4580152671755725,-1.0,0.9762973422764638,-0.7301324503311258,0.3155555555555556
199,-0.9994339657421141,0.8999999999999999,-0.9259530791788856,-1.0,-0.925925925925926,0.3082966085456982,-0.7445932028836251,0.18647982613281933,-0.8260869565217391,-0.17938931297709926,-0.06382978723404253,1.0,-0.8438189845474614,0.3288888888888888
200,-0.9997423847261567,0.8999999999999999,-0.9259530791788856,-1.0,-0.925925925925926,0.3696110365970491,-0.7734294541709578,0.18647982613281933,-0.8260869565217391,-0.17938931297709926,-0.06382978723404253,0.9364567048262646,-0.8498896247240618,0.24
201,-0.9993676511646413,0.6499999999999999,-0.8848973607038123,-1.0,-0.8765432098765433,-0.0032573289902277924,-0.26879505664263637,-0.06511835153543277,-0.9130434782608696,-0.3854961832061069,-0.5531914893617023,0.9842150385798578,-0.685430463576159,-0.15111111111111108
202,-0.9996526914501852,0.6499999999999999,-0.8848973607038123,-1.0,-0.8765432098765433,0.551638244874497,-0.7363542739443872,-0.06511835153543277,-0.9130434782608696,-0.3854961832061069,-0.5531914893617023,0.9923344596298351,-0.9238410596026491,0.6577777777777776
203,-0.9993530394780795,0.8999999999999999,-0.8372434017595307,-1.0,-0.8720164609053498,0.6447595324774862,-0.37590113285272897,-0.2746319417290327,-0.7391304347826086,-0.8587786259541985,-0.5531914893617023,0.9792223511019214,-0.8852097130242825,0.9333333333333333
204,-0.999690457040068,0.8999999999999999,-0.8372434017595307,-1.0,-0.8720164609053498,0.7141214792105766,-0.4026776519052523,-0.2746319417290327,-0.7391304347826086,-0.8587786259541985,-0.5531914893617023,0.9679761964799034,-0.9365342163355408,1.0
205,-0.9970754147358634,-1.0,-0.25733137829912023,-1.0,-0.5720164609053499,-0.10710864150220356,-0.6004119464469618,-0.4878920423028308,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,1.0,-0.4955849889624725,-0.21777777777777774
206,-0.9949787501118356,-1.0,-0.25733137829912023,-1.0,-0.5720164609053499,0.059589959762406775,0.02162718846549949,-0.4134165082886996,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,0.9897624691108984,-0.490066225165563,-0.1377777777777779
207,-0.9944774568651773,-1.0,-0.25733137829912023,-1.0,-0.5720164609053499,-0.14849588043686557,0.43769309989701344,-0.4134165082886996,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,0.9623279035755712,-0.09878587196468003,-0.2222222222222222
208,-0.9970877784706464,-1.0,-0.25733137829912023,1.0,-0.5720164609053499,-0.04081241617168041,0.1575695159629249,-0.4344588020260255,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,0.9214282112058096,-0.2864238410596027,-0.1377777777777779
209,-0.9903475198572821,-1.0,-0.25733137829912023,1.0,-0.5720164609053499,-0.31672734240275946,1.0,-0.5006956505924397,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,1.0,0.17880794701986735,-0.33333333333333337
210,-0.9962202938792319,-1.0,-0.25733137829912023,1.0,-0.5720164609053499,-0.08066679440505853,0.8372811534500513,-0.5003137247769827,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,0.9815926168742752,-0.14238410596026496,-0.2577777777777778
211,-0.991694717358279,-1.0,-0.25733137829912023,1.0,-0.5720164609053499,-0.2937344318835027,0.7651905252317197,-0.5388882321381481,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,0.9916284230167938,0.22792494481236192,-0.36444444444444446
212,-0.9952597440841777,-1.0,-0.25733137829912023,1.0,-0.5720164609053499,-0.13929871622916257,0.04840370751802259,-0.5411434131437041,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,0.9699430127590902,-0.21081677704194257,-0.22666666666666668
213,-0.9969832487129352,-1.0,-0.25733137829912023,-1.0,-0.5720164609053499,0.0783675033531328,-0.39443872296601445,-0.4878920423028308,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,0.9440718140097837,-0.5778145695364238,0.02666666666666684
214,-0.9936331261770838,-1.0,-0.25733137829912023,-1.0,-0.5720164609053499,-0.2906687104809348,-0.8578784757981462,-0.5529831134228738,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,0.7580815976599931,0.5353200883002207,-0.16888888888888887
215,-0.9956906764401615,-1.0,-0.25733137829912023,-1.0,-0.5720164609053499,0.004406974516190987,-0.18640576725025737,-0.4878920423028308,-0.7391304347826086,-0.6564885496183206,0.27659574468085135,0.9835090019668165,-0.5728476821192053,-0.11111111111111116
216,-0.9991170045413121,-1.0,-0.015395894428152479,1.0,-0.3209876543209875,-0.10825828702816642,0.09371781668383128,-0.6394438432649201,-0.6521739130434783,-0.6603053435114503,-0.19148936170212794,0.9793232134752132,-0.34988962472406193,-0.18666666666666665
217,-0.998565581969988,-1.0,-0.015395894428152479,-1.0,-0.3209876543209875,0.18068595516382469,0.6930998970133881,-0.5832461875619492,-0.6521739130434783,-0.6603053435114503,-0.19148936170212794,0.9792223511019214,-0.5607064017660045,0.05333333333333323
218,-0.9976538127285324,-1.0,-0.015395894428152479,1.0,-0.3209876543209875,-0.08411573098294678,0.8722966014418125,-0.6799643535905573,-0.6521739130434783,-0.6603053435114503,-0.19148936170212794,1.0,-0.10651214128035313,-0.2666666666666667
219,-0.9975737856452094,-1.0,-0.015395894428152479,1.0,-0.3209876543209875,0.07760107300249053,0.84346035015448,-0.5937582409588156,-0.6521739130434783,-0.6603053435114503,-0.19148936170212794,0.9840637450199206,-0.5160044150110376,-0.19999999999999996
